,x,y,z,labels
8040,-27.38938,-24.065836,-56.20163,22
8041,-71.049866,-63.641567,33.134666,156
8042,-65.86468,15.950206,-50.44919,151
8043,-66.99057,24.3076,4.5227547,7
8044,-7.542637,-54.941757,66.20985,153
8045,33.724087,37.69503,15.94898,41
8046,-7.542637,-54.941757,66.20985,153
8047,-22.65458,92.155205,11.220817,155
8048,-66.99057,24.3076,4.5227547,7
8049,84.967155,19.647886,-8.414537,45
8050,14.891935,77.43192,54.643513,56
8051,-22.65458,92.155205,11.220817,155
8052,-9.820382,-49.348907,-2.8316815,17
8053,-65.86468,15.950206,-50.44919,151
8054,-5.7489405,21.393234,66.29725,142
8055,61.346813,-53.270714,-18.29209,29
8056,-1.2316473,4.5372376,-71.675705,34
8057,39.955303,-30.584158,-20.467005,69
8058,-20.86556,58.759335,76.818985,0
8059,62.846058,-14.151879,-11.371404,138
8060,-21.931702,14.3221245,-33.63686,65
8061,-14.864072,30.624994,23.962248,8
8062,26.494516,29.761599,91.250374,54
8063,-77.14494,2.09039,52.813835,4
8064,-29.11701,41.890675,73.49549,-1
8065,-41.03301,-15.68874,34.007988,132
8066,-26.95366,21.005682,92.90297,86
8067,-34.844917,27.674417,-0.17970791,137
8068,-5.70745,-85.70457,-12.478188,44
8069,-34.42468,19.166677,3.1105883,137
8070,50.33626,9.589793,-54.77529,119
8071,25.829222,19.078026,-4.7909255,139
8072,-34.09337,-16.832645,60.445965,63
8073,-20.86556,58.759335,76.818985,0
8074,-6.2059555,45.761303,4.61824,147
8075,-1.5337808,-55.773785,-71.09806,83
8076,-37.91997,-14.629461,-92.74181,124
8077,1.0682199,17.009693,9.431751,12
8078,10.779212,35.807903,27.438852,97
8079,66.01702,-14.535477,50.827602,61
8080,-68.66333,-29.854252,-23.842064,36
8081,-57.337406,50.496056,36.925766,105
8082,67.10696,8.167534,-25.284405,123
8083,-46.793705,-3.0437949,43.380013,-1
8084,-20.992414,55.80352,40.529312,136
8085,-21.45052,-22.601978,28.757385,51
8086,-65.86468,15.950206,-50.44919,151
8087,93.614395,-21.089485,12.400552,120
8088,19.751083,54.23197,-44.872936,25
8089,-22.65458,92.155205,11.220817,155
8090,-32.88422,43.14862,-68.51847,18
8091,33.57996,-9.027774,-6.50087,1
8092,79.28966,53.17453,19.402838,72
8093,-14.864072,30.624994,23.962248,8
8094,26.498524,-12.37536,-51.39461,14
8095,-57.337406,50.496056,36.925766,105
8096,-21.931702,14.3221245,-33.63686,65
8097,28.40716,74.8527,8.616858,85
8098,-37.91997,-14.629461,-92.74181,124
8099,26.494516,29.761599,91.250374,54
8100,84.967155,19.647886,-8.414537,45
8101,-7.542637,-54.941757,66.20985,153
8102,-65.86468,15.950206,-50.44919,151
8103,-7.542637,-54.941757,66.20985,153
8104,-104.8801,-16.171783,3.4131327,157
8105,76.9119,-35.11786,-3.6019683,68
8106,-13.56117,3.5882976,4.5246205,-1
8107,-57.337406,50.496056,36.925766,105
8108,-0.8799364,-56.694572,20.931343,27
8109,-68.66333,-29.854252,-23.842064,36
8110,-7.0667667,-2.4933584,-12.012219,116
8111,2.9641669,-14.248681,-103.600845,122
8112,-77.14494,2.09039,52.813835,4
8113,-33.312176,36.662537,61.319157,67
8114,-68.66333,-29.854252,-23.842064,36
8115,63.772163,-10.092383,-22.926702,138
8116,10.779212,35.807903,27.438852,97
8117,20.61091,35.761456,-89.877975,15
8118,49.619667,-11.472096,-39.443245,69
8119,64.769966,-36.962452,-51.46252,90
8120,-30.068008,-25.869705,15.36006,51
8121,-1.2316473,4.5372376,-71.675705,34
8122,-20.264309,-21.093061,100.95828,37
8123,-55.38929,62.051834,-18.606789,149
8124,-68.66333,-29.854252,-23.842064,36
8125,14.891935,77.43192,54.643513,56
8126,-65.86468,15.950206,-50.44919,151
8127,-48.424194,9.396453,55.9176,115
8128,-31.67437,-75.98446,29.323883,117
8129,-68.66333,-29.854252,-23.842064,36
8130,-20.264309,-21.093061,100.95828,37
8131,-29.330736,5.9112816,-70.3242,-1
8132,5.3753996,-10.423148,-24.565569,88
8133,58.352116,-42.1657,-53.89755,90
8134,47.582203,11.632663,61.9835,-1
8135,11.970209,97.9301,-6.9597235,62
8136,49.11489,-9.840062,35.653107,-1
8137,-27.34818,35.432125,-7.5268517,137
8138,-34.09337,-16.832645,60.445965,63
8139,6.5069475,84.08198,32.79068,118
8140,-28.749502,-2.4833133,-8.775399,107
8141,-68.66333,-29.854252,-23.842064,36
8142,-37.91997,-14.629461,-92.74181,124
8143,93.614395,-21.089485,12.400552,120
8144,-77.14494,2.09039,52.813835,4
8145,-12.372762,-65.68983,-32.389557,66
8146,6.5846777,-20.548893,31.23038,91
8147,-7.542637,-54.941757,66.20985,153
8148,33.904613,-61.774467,-36.798225,49
8149,-104.8801,-16.171783,3.4131327,157
8150,-32.62098,-18.036657,-50.394135,22
8151,-32.62098,-18.036657,-50.394135,22
8152,-20.264309,-21.093061,100.95828,37
8153,-52.93727,-29.609411,15.378165,64
8154,29.694248,-1.0933049,17.430992,-1
8155,-60.763287,-9.241509,69.89864,43
8156,-32.62098,-18.036657,-50.394135,22
8157,-12.341076,63.975853,-18.881157,31
8158,-16.154707,-79.15603,38.969223,117
8159,-37.91997,-14.629461,-92.74181,124
8160,-11.104298,-67.28999,35.806946,-1
8161,-3.3155973,29.886023,-8.341752,116
8162,40.150173,-12.967792,-37.053783,69
8163,52.91274,11.243287,-82.36181,76
8164,-1.0419406,-86.985725,36.945663,108
8165,-104.8801,-16.171783,3.4131327,157
8166,-37.91997,-14.629461,-92.74181,124
8167,61.346813,-53.270714,-18.29209,29
8168,1.0682199,17.009693,9.431751,12
8169,10.654995,-49.806896,14.311043,27
8170,-7.542637,-54.941757,66.20985,153
8171,26.47073,45.586086,-42.95277,25
8172,61.346813,-53.270714,-18.29209,29
8173,-9.820382,-49.348907,-2.8316815,17
8174,47.252296,56.530132,5.894397,114
8175,25.638922,-32.766487,60.09869,89
8176,-85.20691,3.5112753,-23.4332,57
8177,-26.95366,21.005682,92.90297,86
8178,2.9641669,-14.248681,-103.600845,122
8179,-34.42468,19.166677,3.1105883,137
8180,84.967155,19.647886,-8.414537,45
8181,-32.62098,-18.036657,-50.394135,22
8182,-27.34818,35.432125,-7.5268517,137
8183,12.091123,-93.02726,-20.940254,44
8184,-5.5002327,42.3274,-36.501003,50
8185,65.15051,8.061904,63.521214,40
8186,-104.8801,-16.171783,3.4131327,157
8187,-55.38929,62.051834,-18.606789,149
8188,-5.5002327,42.3274,-36.501003,50
8189,-41.03301,-15.68874,34.007988,132
8190,-22.348717,7.0595884,-60.107304,-1
8191,-26.95366,21.005682,92.90297,86
8192,-25.115906,-58.596664,27.303783,60
8193,-8.529899,31.924747,-86.46831,-1
8194,-7.542637,-54.941757,66.20985,153
8195,59.416805,-56.78904,29.477898,84
8196,-51.45172,-51.838516,-52.116795,26
8197,-77.14494,2.09039,52.813835,4
8198,-26.473377,-69.0081,-6.854214,111
8199,47.942673,-32.4157,55.57288,80
8200,9.921248,-60.598545,28.098267,27
8201,18.049955,16.455986,30.817947,150
8202,-4.57969,-7.7593884,-24.934301,-1
8203,-40.121532,27.340008,-28.755333,121
8204,40.420853,-44.246147,-47.082855,58
8205,-52.93727,-29.609411,15.378165,64
8206,20.61091,35.761456,-89.877975,15
8207,-57.337406,50.496056,36.925766,105
8208,-77.14494,2.09039,52.813835,4
8209,10.577279,56.183918,-7.209718,140
8210,-27.542933,-103.31982,10.175231,93
8211,-32.62098,-18.036657,-50.394135,22
8212,93.614395,-21.089485,12.400552,120
8213,-17.991539,40.3095,34.891724,-1
8214,-65.86468,15.950206,-50.44919,151
8215,20.61091,35.761456,-89.877975,15
8216,-50.764645,5.5865703,34.780895,33
8217,8.468111,62.609432,-38.473934,-1
8218,-1.5337808,-55.773785,-71.09806,83
8219,-49.935852,11.37461,-11.542011,125
8220,-52.93727,-29.609411,15.378165,64
8221,-1.2316473,4.5372376,-71.675705,34
8222,-26.95366,21.005682,92.90297,86
8223,-25.387316,-71.946175,-62.691303,130
8224,65.15051,8.061904,63.521214,40
8225,-1.2316473,4.5372376,-71.675705,34
8226,31.516565,-64.364525,-3.764343,27
8227,-12.372762,-65.68983,-32.389557,66
8228,38.03599,35.13803,-0.12634753,13
8229,26.494516,29.761599,91.250374,54
8230,38.03599,35.13803,-0.12634753,13
8231,-60.701523,-13.895197,-54.308666,-1
8232,-68.66333,-29.854252,-23.842064,36
8233,-7.542637,-54.941757,66.20985,153
8234,-77.14494,2.09039,52.813835,4
8235,93.614395,-21.089485,12.400552,120
8236,-25.387316,-71.946175,-62.691303,130
8237,66.01702,-14.535477,50.827602,61
8238,-55.38929,62.051834,-18.606789,149
8239,3.298342,67.114265,12.986384,24
8240,27.19128,27.053036,53.218452,126
8241,-17.149813,-46.25873,21.207218,-1
8242,-11.224128,-61.7075,37.62842,-1
8243,29.672161,-33.706425,-37.406624,79
8244,50.021484,67.12805,-28.262365,23
8245,-28.749502,-2.4833133,-8.775399,107
8246,93.614395,-21.089485,12.400552,120
8247,93.614395,-21.089485,12.400552,120
8248,-3.3155973,29.886023,-8.341752,116
8249,61.346813,-53.270714,-18.29209,29
8250,0.8426267,12.076447,-11.032826,116
8251,2.9402087,79.85522,-12.319292,-1
8252,-64.1295,-70.81522,-16.793545,2
8253,93.614395,-21.089485,12.400552,120
8254,6.4162135,43.243374,51.600414,32
8255,-12.372762,-65.68983,-32.389557,66
8256,32.528446,-87.73822,8.634508,46
8257,11.970209,97.9301,-6.9597235,62
8258,93.614395,-21.089485,12.400552,120
8259,-28.749502,-2.4833133,-8.775399,107
8260,-66.99057,24.3076,4.5227547,7
8261,84.967155,19.647886,-8.414537,45
8262,62.279858,-1.6891032,26.101643,21
8263,-29.985659,-50.210995,34.712704,60
8264,65.65116,35.716747,-36.03587,-1
8265,36.7324,13.852225,-38.265812,95
8266,38.03599,35.13803,-0.12634753,13
8267,-48.235744,-2.9481196,6.951301,71
8268,50.021484,67.12805,-28.262365,23
8269,14.891935,77.43192,54.643513,56
8270,-71.049866,-63.641567,33.134666,156
8271,-48.424194,9.396453,55.9176,115
8272,-58.693077,-80.32485,-24.138504,2
8273,-15.0955,-52.308746,0.96691424,17
8274,-104.8801,-16.171783,3.4131327,157
8275,-55.38929,62.051834,-18.606789,149
8276,-3.3155973,29.886023,-8.341752,116
8277,-21.931702,14.3221245,-33.63686,65
8278,-66.99057,24.3076,4.5227547,7
8279,-32.88422,43.14862,-68.51847,18
8280,-20.86556,58.759335,76.818985,0
8281,-2.531521,-27.470694,-77.62088,74
8282,-40.121532,27.340008,-28.755333,121
8283,67.78706,-31.540232,-54.542053,90
8284,-31.352213,-43.406094,-1.5671158,17
8285,28.40716,74.8527,8.616858,85
8286,44.704365,45.294178,-22.395641,-1
8287,8.902072,-16.047106,74.80892,106
8288,62.44142,-34.77854,-21.605219,-1
8289,-26.95366,21.005682,92.90297,86
8290,52.039845,10.900306,-76.258064,76
8291,-28.749502,-2.4833133,-8.775399,107
8292,10.721882,98.011,-14.082858,62
8293,-4.7440815,-91.438484,33.619198,108
8294,33.899036,-37.727562,-58.662678,58
8295,-55.38929,62.051834,-18.606789,149
8296,-39.299377,-29.357939,-17.542831,101
8297,-58.693077,-80.32485,-24.138504,2
8298,82.19604,14.843445,33.9935,39
8299,59.416805,-56.78904,29.477898,84
8300,12.489053,36.201252,-67.365456,-1
8301,-22.65458,92.155205,11.220817,155
8302,33.89695,17.582968,-16.48716,139
8303,-55.37306,43.871258,42.825287,105
8304,-49.120888,-46.66228,-58.02877,26
8305,-32.62098,-18.036657,-50.394135,22
8306,8.691109,18.898943,-26.379787,35
8307,-19.605371,83.298935,-36.697475,112
8308,64.86897,-30.715076,15.000876,81
8309,47.40226,19.275846,8.682464,1
8310,-28.556444,36.180927,53.752964,67
8311,-55.38929,62.051834,-18.606789,149
8312,93.614395,-21.089485,12.400552,120
8313,-52.93727,-29.609411,15.378165,64
8314,73.76151,22.851858,-50.74254,16
8315,-65.86468,15.950206,-50.44919,151
8316,49.787216,58.78442,2.3045065,114
8317,-13.587534,11.214307,-51.198082,144
8318,26.494516,29.761599,91.250374,54
8319,59.416805,-56.78904,29.477898,84
8320,-68.66333,-29.854252,-23.842064,36
8321,-71.049866,-63.641567,33.134666,156
8322,-34.09337,-16.832645,60.445965,63
8323,-33.312176,36.662537,61.319157,67
8324,63.70635,22.299751,-12.052335,-1
8325,37.985306,32.315453,-5.301427,13
8326,-65.86468,15.950206,-50.44919,151
8327,-58.693077,-80.32485,-24.138504,2
8328,-37.91997,-14.629461,-92.74181,124
8329,26.494516,29.761599,91.250374,54
8330,52.039845,10.900306,-76.258064,76
8331,19.196695,81.345436,-40.364506,28
8332,-65.86468,15.950206,-50.44919,151
8333,10.085474,-73.55238,-11.099207,44
8334,26.494516,29.761599,91.250374,54
8335,-65.86468,15.950206,-50.44919,151
8336,21.827177,-7.9392996,-16.322586,-1
8337,-66.99057,24.3076,4.5227547,7
8338,-43.541798,15.788338,16.720366,-1
8339,22.01364,-27.397818,-5.4010844,27
8340,-55.38929,62.051834,-18.606789,149
8341,31.516565,-64.364525,-3.764343,27
8342,-71.049866,-63.641567,33.134666,156
8343,-61.566097,-31.80775,53.22351,133
8344,59.416805,-56.78904,29.477898,84
8345,24.534882,2.1271923,3.326787,103
8346,-55.38929,62.051834,-18.606789,149
8347,62.512302,45.872505,-6.9923067,-1
8348,3.298342,67.114265,12.986384,24
8349,-7.542637,-54.941757,66.20985,153
8350,-55.38929,62.051834,-18.606789,149
8351,-20.264309,-21.093061,100.95828,37
8352,-7.542637,-54.941757,66.20985,153
8353,-104.8801,-16.171783,3.4131327,157
8354,-55.38929,62.051834,-18.606789,149
8355,32.528446,-87.73822,8.634508,46
8356,6.4162135,43.243374,51.600414,32
8357,8.484367,16.322275,46.183144,5
8358,8.873134,-56.263447,8.52164,27
8359,73.71624,49.630516,13.415362,72
8360,30.456036,18.578453,-40.599037,95
8361,62.22509,-13.235214,70.78918,-1
8362,-16.154707,-79.15603,38.969223,117
8363,-32.62098,-18.036657,-50.394135,22
8364,13.77977,-34.29941,10.293107,27
8365,82.478676,-31.075523,-19.627317,10
8366,-62.87385,-26.697073,50.63708,133
8367,-14.864072,30.624994,23.962248,8
8368,93.614395,-21.089485,12.400552,120
8369,-15.148757,63.493298,37.277596,136
8370,24.534882,2.1271923,3.326787,103
8371,33.904613,-61.774467,-36.798225,49
8372,-18.923075,-59.37106,-34.57471,66
8373,-37.91997,-14.629461,-92.74181,124
8374,-79.361305,-47.15718,3.851472,-1
8375,-28.749502,-2.4833133,-8.775399,107
8376,0.17352338,-20.799944,35.80494,91
8377,26.785007,26.718628,9.481176,127
8378,-7.542637,-54.941757,66.20985,153
8379,55.866062,62.016376,-38.99474,23
8380,-85.20691,3.5112753,-23.4332,57
8381,-2.531521,-27.470694,-77.62088,74
8382,7.806505,-13.46347,6.691849,94
8383,12.760715,0.9207134,97.99487,131
8384,31.357159,43.481537,9.091454,41
8385,-18.923075,-59.37106,-34.57471,66
8386,-64.76002,-38.658398,-23.05784,36
8387,55.866062,62.016376,-38.99474,23
8388,-22.65458,92.155205,11.220817,155
8389,19.196695,81.345436,-40.364506,28
8390,50.33626,9.589793,-54.77529,119
8391,-51.95851,31.718098,8.74969,7
8392,-18.923075,-59.37106,-34.57471,66
8393,-7.542637,-54.941757,66.20985,153
8394,-55.38929,62.051834,-18.606789,149
8395,-85.20691,3.5112753,-23.4332,57
8396,39.683655,1.2423099,22.879269,-1
8397,80.11895,-37.18767,30.292065,-1
8398,6.4162135,43.243374,51.600414,32
8399,-14.864072,30.624994,23.962248,8
8400,-55.38929,62.051834,-18.606789,149
8401,-7.542637,-54.941757,66.20985,153
8402,8.902072,-16.047106,74.80892,106
8403,-5.6909146,-14.10467,-56.29491,-1
8404,-55.38929,62.051834,-18.606789,149
8405,-64.76002,-38.658398,-23.05784,36
8406,-5.491051,19.864298,34.290035,-1
8407,28.082878,-14.10323,-20.969904,69
8408,32.90416,-16.184788,-77.63283,38
8409,-6.2446356,-26.910877,0.2201276,51
8410,26.933603,20.631393,-9.381065,139
8411,33.899036,-37.727562,-58.662678,58
8412,-50.88652,-7.3602567,9.100458,71
8413,45.17337,-9.742846,-41.67562,69
8414,33.904613,-61.774467,-36.798225,49
8415,0.17352338,-20.799944,35.80494,91
8416,-104.8801,-16.171783,3.4131327,157
8417,-22.65458,92.155205,11.220817,155
8418,27.19128,27.053036,53.218452,126
8419,87.735085,25.095844,-14.90946,45
8420,-104.8801,-16.171783,3.4131327,157
8421,-15.0955,-52.308746,0.96691424,17
8422,-29.780682,0.62321204,18.028978,148
8423,-18.841835,63.635857,72.42995,0
8424,76.12684,-0.22394352,42.434834,-1
8425,-89.98162,13.182332,-18.439112,128
8426,-3.0971067,-74.420715,-40.733284,-1
8427,73.71624,49.630516,13.415362,72
8428,67.71479,18.3241,64.806,40
8429,38.316883,60.685863,38.183895,75
8430,-40.585747,-48.162266,-31.74094,143
8431,-104.8801,-16.171783,3.4131327,157
8432,14.891935,77.43192,54.643513,56
8433,20.61091,35.761456,-89.877975,15
8434,-22.65458,92.155205,11.220817,155
8435,-57.539402,-62.456413,9.412059,-1
8436,-37.91997,-14.629461,-92.74181,124
8437,-19.605371,83.298935,-36.697475,112
8438,-32.62098,-18.036657,-50.394135,22
8439,82.15885,12.682998,26.75524,39
8440,52.039845,10.900306,-76.258064,76
8441,-15.148757,63.493298,37.277596,136
8442,-55.38929,62.051834,-18.606789,149
8443,50.88252,-7.439759,15.929051,-1
8444,-49.459057,-68.12188,-3.3433738,-1
8445,35.036297,-51.15903,-13.161317,-1
8446,25.253855,-37.731495,28.292828,87
8447,8.049067,-30.060144,-54.952286,42
8448,38.41595,-16.323492,41.526207,73
8449,2.9641669,-14.248681,-103.600845,122
8450,-49.120888,-46.66228,-58.02877,26
8451,-49.935852,11.37461,-11.542011,125
8452,25.253855,-37.731495,28.292828,87
8453,-71.049866,-63.641567,33.134666,156
8454,-1.2316473,4.5372376,-71.675705,34
8455,-19.605371,83.298935,-36.697475,112
8456,32.528446,-87.73822,8.634508,46
8457,-33.312176,36.662537,61.319157,67
8458,-48.424194,9.396453,55.9176,115
8459,-7.542637,-54.941757,66.20985,153
8460,5.2782316,1.2321596,-5.625719,116
8461,-55.38929,62.051834,-18.606789,149
8462,-66.99057,24.3076,4.5227547,7
8463,10.456684,7.5561895,29.811075,150
8464,36.823807,25.66793,-64.49315,55
8465,-22.65458,92.155205,11.220817,155
8466,67.78706,-31.540232,-54.542053,90
8467,-48.424194,9.396453,55.9176,115
8468,4.700464,34.12051,73.395874,-1
8469,-5.70745,-85.70457,-12.478188,44
8470,-2.531521,-27.470694,-77.62088,74
8471,8.049067,-30.060144,-54.952286,42
8472,59.7608,-16.719936,-8.064109,138
8473,-18.841835,63.635857,72.42995,0
8474,3.9191368,62.57486,-64.0733,52
8475,-18.923075,-59.37106,-34.57471,66
8476,-37.91997,-14.629461,-92.74181,124
8477,-32.62098,-18.036657,-50.394135,22
8478,47.932655,-8.439662,-58.170856,135
8479,-26.95366,21.005682,92.90297,86
8480,53.862553,-5.411442,-7.49283,1
8481,-71.049866,-63.641567,33.134666,156
8482,33.904613,-61.774467,-36.798225,49
8483,-1.5337808,-55.773785,-71.09806,83
8484,61.346813,-53.270714,-18.29209,29
8485,-7.542637,-54.941757,66.20985,153
8486,-5.70745,-85.70457,-12.478188,44
8487,16.551664,-32.22267,-3.6601624,27
8488,35.585102,7.6796126,77.503006,98
8489,87.735085,25.095844,-14.90946,45
8490,-58.693077,-80.32485,-24.138504,2
8491,-77.14494,2.09039,52.813835,4
8492,-33.312176,36.662537,61.319157,67
8493,-104.8801,-16.171783,3.4131327,157
8494,38.31883,-63.74015,5.1821666,27
8495,-77.14494,2.09039,52.813835,4
8496,-1.5337808,-55.773785,-71.09806,83
8497,-6.4590235,-0.26173788,86.30989,100
8498,59.416805,-56.78904,29.477898,84
8499,6.4162135,43.243374,51.600414,32
8500,-55.38929,62.051834,-18.606789,149
8501,-104.8801,-16.171783,3.4131327,157
8502,-52.93727,-29.609411,15.378165,64
8503,20.61091,35.761456,-89.877975,15
8504,28.082878,-14.10323,-20.969904,69
8505,-20.264309,-21.093061,100.95828,37
8506,-55.38929,62.051834,-18.606789,149
8507,-22.65458,92.155205,11.220817,155
8508,-15.0955,-52.308746,0.96691424,17
8509,6.675769,46.366352,-77.78343,-1
8510,-33.312176,36.662537,61.319157,67
8511,50.727776,-85.94033,50.24013,-1
8512,-50.764645,5.5865703,34.780895,33
8513,-104.8801,-16.171783,3.4131327,157
8514,4.4619956,63.84578,-19.266994,-1
8515,4.9771743,31.46943,9.597099,12
8516,32.528446,-87.73822,8.634508,46
8517,10.779212,35.807903,27.438852,97
8518,-9.535342,-41.389484,-57.00496,-1
8519,55.866062,62.016376,-38.99474,23
8520,73.76151,22.851858,-50.74254,16
8521,32.31964,51.02071,-0.2595663,-1
8522,29.23014,-34.896458,65.08036,89
8523,-57.709637,26.736338,22.441244,-1
8524,87.735085,25.095844,-14.90946,45
8525,-65.86468,15.950206,-50.44919,151
8526,59.416805,-56.78904,29.477898,84
8527,-55.38929,62.051834,-18.606789,149
8528,-104.8801,-16.171783,3.4131327,157
8529,67.71479,18.3241,64.806,40
8530,-55.38929,62.051834,-18.606789,149
8531,-34.09337,-16.832645,60.445965,63
8532,55.866062,62.016376,-38.99474,23
8533,-34.181736,9.7957945,-54.57613,129
8534,-34.42468,19.166677,3.1105883,137
8535,55.866062,62.016376,-38.99474,23
8536,-1.5337808,-55.773785,-71.09806,83
8537,67.78706,-31.540232,-54.542053,90
8538,93.015816,-8.755048,-10.347889,48
8539,28.40716,74.8527,8.616858,85
8540,67.10696,8.167534,-25.284405,123
8541,-33.854713,45.39048,25.087082,82
8542,29.23014,-34.896458,65.08036,89
8543,8.484367,16.322275,46.183144,5
8544,-16.886683,36.829865,36.228214,8
8545,0.17352338,-20.799944,35.80494,91
8546,-65.86468,15.950206,-50.44919,151
8547,7.359511,58.943707,33.20794,-1
8548,33.899036,-37.727562,-58.662678,58
8549,-40.585747,-48.162266,-31.74094,143
8550,-7.542637,-54.941757,66.20985,153
8551,-37.91997,-14.629461,-92.74181,124
8552,73.76151,22.851858,-50.74254,16
8553,-5.5002327,42.3274,-36.501003,50
8554,-55.38929,62.051834,-18.606789,149
8555,73.76151,22.851858,-50.74254,16
8556,-92.10452,60.647697,7.675022,-1
8557,42.40029,76.99695,24.626087,-1
8558,-65.86468,15.950206,-50.44919,151
8559,-7.542637,-54.941757,66.20985,153
8560,-65.86468,15.950206,-50.44919,151
8561,-9.02178,-42.537678,-47.835827,-1
8562,10.721882,98.011,-14.082858,62
8563,67.78706,-31.540232,-54.542053,90
8564,3.9191368,62.57486,-64.0733,52
8565,-6.2059555,45.761303,4.61824,147
8566,-65.86468,15.950206,-50.44919,151
8567,-65.86468,15.950206,-50.44919,151
8568,85.29311,10.512926,-35.23745,-1
8569,32.90416,-16.184788,-77.63283,38
8570,-62.87385,-26.697073,50.63708,133
8571,-77.14494,2.09039,52.813835,4
8572,-5.70745,-85.70457,-12.478188,44
8573,40.31129,5.9119415,75.76905,98
8574,-30.068008,-25.869705,15.36006,51
8575,0.8426267,12.076447,-11.032826,116
8576,3.9191368,62.57486,-64.0733,52
8577,73.71624,49.630516,13.415362,72
8578,-18.923075,-59.37106,-34.57471,66
8579,45.723976,-5.893091,-54.896133,135
8580,-26.95366,21.005682,92.90297,86
8581,54.89487,46.402992,27.59186,-1
8582,-28.506952,46.25587,-28.758226,104
8583,32.90416,-16.184788,-77.63283,38
8584,-65.86468,15.950206,-50.44919,151
8585,-77.14494,2.09039,52.813835,4
8586,82.15885,12.682998,26.75524,39
8587,9.921248,-60.598545,28.098267,27
8588,-37.91997,-14.629461,-92.74181,124
8589,-5.5002327,42.3274,-36.501003,50
8590,-22.65458,92.155205,11.220817,155
8591,26.933603,20.631393,-9.381065,139
8592,24.292694,57.741375,21.929352,-1
8593,-65.86468,15.950206,-50.44919,151
8594,38.41595,-16.323492,41.526207,73
8595,-77.14494,2.09039,52.813835,4
8596,-32.88422,43.14862,-68.51847,18
8597,-26.95366,21.005682,92.90297,86
8598,-31.67437,-75.98446,29.323883,117
8599,3.1228826,0.17550783,42.250725,-1
8600,21.639118,38.001877,-48.19713,-1
8601,-52.93727,-29.609411,15.378165,64
8602,-15.0955,-52.308746,0.96691424,17
8603,14.891935,77.43192,54.643513,56
8604,-6.6610775,5.169721,26.6751,59
8605,-7.542637,-54.941757,66.20985,153
8606,-5.70745,-85.70457,-12.478188,44
8607,93.614395,-21.089485,12.400552,120
8608,10.779212,35.807903,27.438852,97
8609,8.902072,-16.047106,74.80892,106
8610,-18.438177,-40.89613,-73.58755,-1
8611,-5.70745,-85.70457,-12.478188,44
8612,6.3187246,-5.7759113,-51.963215,78
8613,-104.8801,-16.171783,3.4131327,157
8614,4.784826,51.4729,-5.2469826,140
8615,-7.542637,-54.941757,66.20985,153
8616,-22.65458,92.155205,11.220817,155
8617,31.192114,-53.902245,-11.835076,27
8618,-22.65458,92.155205,11.220817,155
8619,88.922775,7.8235393,-34.20101,-1
8620,-20.264309,-21.093061,100.95828,37
8621,-75.550934,-32.39106,-29.905241,36
8622,-34.09337,-16.832645,60.445965,63
8623,47.79072,31.23543,-22.927443,30
8624,62.980885,-3.902796,-46.65533,-1
8625,-34.09337,-16.832645,60.445965,63
8626,-15.0955,-52.308746,0.96691424,17
8627,-14.209028,90.47794,47.02493,134
8628,38.316883,60.685863,38.183895,75
8629,-26.95366,21.005682,92.90297,86
8630,93.614395,-21.089485,12.400552,120
8631,82.15885,12.682998,26.75524,39
8632,-74.84317,21.134462,34.276196,-1
8633,-18.923075,-59.37106,-34.57471,66
8634,42.759907,-33.788853,-17.168625,69
8635,-49.120888,-46.66228,-58.02877,26
8636,20.615246,-32.04027,-40.308514,79
8637,20.61091,35.761456,-89.877975,15
8638,-65.86468,15.950206,-50.44919,151
8639,-58.693077,-80.32485,-24.138504,2
8640,-50.764645,5.5865703,34.780895,33
8641,-85.20691,3.5112753,-23.4332,57
8642,-72.21391,-15.357853,0.10768186,-1
8643,20.61091,35.761456,-89.877975,15
8644,0.6823626,-36.038776,-27.764948,92
8645,9.921248,-60.598545,28.098267,27
8646,6.3187246,-5.7759113,-51.963215,78
8647,73.76151,22.851858,-50.74254,16
8648,-28.749502,-2.4833133,-8.775399,107
8649,-5.5002327,42.3274,-36.501003,50
8650,67.78706,-31.540232,-54.542053,90
8651,3.9191368,62.57486,-64.0733,52
8652,55.218616,22.0152,12.551937,1
8653,-32.88422,43.14862,-68.51847,18
8654,-55.37306,43.871258,42.825287,105
8655,-44.650078,-102.23724,41.11831,-1
8656,-71.049866,-63.641567,33.134666,156
8657,-75.550934,-32.39106,-29.905241,36
8658,3.298342,67.114265,12.986384,24
8659,59.416805,-56.78904,29.477898,84
8660,26.494516,29.761599,91.250374,54
8661,12.760715,0.9207134,97.99487,131
8662,-52.93727,-29.609411,15.378165,64
8663,-26.95366,21.005682,92.90297,86
8664,23.210762,-14.476064,-5.171003,-1
8665,20.78072,5.4124794,22.09741,150
8666,-22.65458,92.155205,11.220817,155
8667,-32.62098,-18.036657,-50.394135,22
8668,-34.181736,9.7957945,-54.57613,129
8669,6.5069475,84.08198,32.79068,118
8670,10.779212,35.807903,27.438852,97
8671,-55.37306,43.871258,42.825287,105
8672,-26.95366,21.005682,92.90297,86
8673,93.614395,-21.089485,12.400552,120
8674,-5.70745,-85.70457,-12.478188,44
8675,-27.020681,-22.085808,15.800075,51
8676,56.635315,-73.95763,-51.309654,-1
8677,-28.749502,-2.4833133,-8.775399,107
